birth,death,H_k
0.0,inf,0.0
0.0,18.027756377319946,0.0
0.0,14.7648230602334,0.0
0.0,14.212670403551895,0.0
0.0,13.341664064126334,0.0
0.0,10.295630140987,0.0
0.0,10.198039027185569,0.0
0.0,3.0,0.0
41.340053217188775,61.326992425847855,1.0
6.324555320336759,24.698178070456937,1.0
43.46262762420146,53.823786563191554,1.0
43.86342439892262,52.009614495783374,1.0
5.830951894845301,13.038404810405298,1.0
20.518284528683193,26.92582403567252,1.0
13.892443989449804,20.12461179749811,1.0
18.027756377319946,23.259406699226016,1.0
8.94427190999916,13.892443989449804,1.0
2.8284271247461903,7.211102550927978,1.0
3.1622776601683795,6.4031242374328485,1.0
0.0,2.8284271247461903,1.0
66.64833081180653,69.1158447825099,1.0
45.17742799230607,46.87216658103186,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
14.7648230602334,15.652475842498529,1.0
10.295630140987,11.180339887498949,1.0
10.295630140987,11.180339887498949,1.0
1.4142135623730951,2.23606797749979,1.0
1.4142135623730951,2.23606797749979,1.0
1.4142135623730951,2.23606797749979,1.0
21.213203435596427,22.02271554554524,1.0
2.8284271247461903,3.605551275463989,1.0
5.656854249492381,6.4031242374328485,1.0
10.44030650891055,11.180339887498949,1.0
10.44030650891055,11.180339887498949,1.0
10.44030650891055,11.180339887498949,1.0
10.44030650891055,11.180339887498949,1.0
21.2602916254693,21.93171219946131,1.0
21.2602916254693,21.93171219946131,1.0
6.4031242374328485,7.0710678118654755,1.0
5.656854249492381,6.324555320336759,1.0
42.2965719651132,42.95346318982906,1.0
5.0,5.656854249492381,1.0
48.27007354458868,48.91829923454004,1.0
11.40175425099138,12.041594578792296,1.0
21.400934559032695,22.02271554554524,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
15.0,15.620499351813308,1.0
8.602325267042627,9.219544457292887,1.0
12.806248474865697,13.416407864998739,1.0
18.601075237738275,19.209372712298546,1.0
48.60041152089147,49.20365840057018,1.0
20.615528128088304,21.213203435596427,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
2.23606797749979,2.8284271247461903,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
1.4142135623730951,2.0,1.0
10.816653826391969,11.40175425099138,1.0
38.01315561749642,38.58756276314948,1.0
5.830951894845301,6.4031242374328485,1.0
5.830951894845301,6.4031242374328485,1.0
49.64876634922564,50.21951811795888,1.0
21.633307652783937,22.20360331117452,1.0
48.82622246293481,49.39635614091387,1.0
37.44329045369811,38.01315561749642,1.0
39.66106403010388,40.22437072223753,1.0
10.44030650891055,11.0,1.0
38.27531841800928,38.8329756778952,1.0
40.496913462633174,41.048751503547585,1.0
10.63014581273465,11.180339887498949,1.0
10.63014581273465,11.180339887498949,1.0
35.22782990761707,35.77708763999664,1.0
43.46262762420146,44.01136216933077,1.0
18.867962264113206,19.4164878389476,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
15.264337522473747,15.811388300841896,1.0
42.720018726587654,43.266615305567875,1.0
39.11521443121589,39.66106403010388,1.0
35.510561809129406,36.05551275463989,1.0
37.73592452822641,38.27531841800928,1.0
67.4166151627327,67.95586803212802,1.0
21.400934559032695,21.93171219946131,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
4.47213595499958,5.0,1.0
60.74537019394976,61.26989472816156,1.0
40.8166632639171,41.340053217188775,1.0
12.206555615733702,12.727922061357855,1.0
43.86342439892262,44.384682042344295,1.0
10.295630140987,10.816653826391969,1.0
10.295630140987,10.816653826391969,1.0
21.95449840010015,22.47220505424423,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
3.605551275463989,4.123105625617661,1.0
39.44616584663204,39.96248240537617,1.0
45.27692569068709,45.79301256742124,1.0
38.600518131237564,39.11521443121589,1.0
35.84689665786984,36.359317925395686,1.0
38.07886552931954,38.58756276314948,1.0
39.11521443121589,39.6232255123179,1.0
46.14108798023731,46.647615158762406,1.0
40.311288741492746,40.8166632639171,1.0
15.620499351813308,16.1245154965971,1.0
15.620499351813308,16.1245154965971,1.0
15.620499351813308,16.1245154965971,1.0
20.591260281974,21.095023109728988,1.0
48.41487374764082,48.91829923454004,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
6.708203932499369,7.211102550927978,1.0
