0.99534
0.98836
0.9523
0.98412
0.98703
0.9821
0.99692
0.99827
0.97824
0.97988
0.99565
0.97802
0.98507
0.97758
0.987
0.97772
0.97428
0.97745
0.98518
0.98851
0.87266
0.96885
0.92399
0.9623
0.96575
