12.928
10.898
11.744
10.657
10.944
10.462
11.456
5.1634
9.9128
9.2027
4.7556
10.402
9.9959
11.391
10.25
11.102
10.587
9.8248
11.692
11.391
2.9646
11.605
5.2171
9.9126
6.4387
