,H,name,step,acf,quadrants,acf_diff,spline,spline_gradient,smooth
0,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-349.0,1.0,[3],,2.1865886144492293,0.02809633611479393,50.28952211790545
1,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-348.0,1.5,[3],0.5,2.214733014506277,0.028192261687957652,50.28952211790545
2,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-347.0,2.0,[3],0.5,2.2429727332024565,0.02828697339305738,50.28952211790545
3,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-346.0,2.083333333333332,[3],0.08333333333333215,2.2713065566697037,0.028380471230093105,50.28952211790545
4,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-345.0,2.1666666666666643,[3],0.08333333333333215,2.2997332710399547,0.028472755199064836,50.28952211790545
5,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-344.0,2.25,[3],0.0833333333333357,2.3282516624451453,0.02856382529997257,50.28952211790545
6,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-343.0,2.333333333333332,[3],0.08333333333333215,2.356860517017212,0.028653681532816302,50.28952211790545
7,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-342.0,2.4166666666666643,[3],0.08333333333333215,2.3855586208880895,0.028742323897596036,50.28952211790545
8,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-341.0,2.5,[3],0.0833333333333357,2.4143447601897154,0.02882975239431177,50.28952211790545
9,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-340.0,2.583333333333332,[3],0.08333333333333215,2.4432177210540256,0.02891596702296351,50.28952211790545
10,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-339.0,2.6666666666666643,[3],0.08333333333333215,2.472176289612955,0.029000967783551247,50.28952211790545
11,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-338.0,2.75,[3],0.0833333333333357,2.5012192519984398,0.02908475467607499,50.28952211790545
12,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-337.0,2.833333333333332,[3],0.08333333333333215,2.5303453943424166,0.02916732770053473,50.28952211790545
13,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-336.0,2.9166666666666643,[3],0.08333333333333215,2.559553502776821,0.02924868685693047,50.28952211790545
14,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-335.0,3.0,[3],0.0833333333333357,2.5888423634335895,0.02932883214526222,50.28952211790545
15,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-334.0,3.0149253731343286,[3],0.014925373134328623,2.6182107624446576,0.029407763565529967,50.28952211790545
16,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-333.0,3.0298507462686572,[3],0.014925373134328623,2.647657485941961,0.029485481117733713,50.28952211790545
17,0.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,-332.0,3.044776119402985,[3],0.014925373134327735,2.6771813200574366,0.029561984801873463,50.28952211790545
