,H,name,step,acf,quadrants,acf_diff,spline,spline_gradient,smooth
0,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,4.0,1.1138210481447008,[1],,1.2286547201960885,0.2895251915528277,10.676166303929373
1,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,5.0,1.4023783207752267,[1],0.2885572726305259,1.5142603834674766,0.28198338888972857,10.676166303929373
2,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,6.0,1.6909355934057528,[1],0.2885572726305261,1.7932160057751065,0.27622510962531205,10.676166303929373
3,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,7.0,1.9794928660362785,[1],0.28855727263052566,2.0673051105176614,0.2722503537595782,10.676166303929373
4,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,8.0,2.2970709111690475,[1],0.317578045132769,2.3383112210938237,0.270059121292527,10.676166303929373
5,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,9.0,2.6168691859662894,[1],0.3197982747972419,2.608017860902276,0.2696514122241585,10.676166303929373
6,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,10.0,2.9366674607635312,[1],0.3197982747972419,2.8782085533417017,0.27102722655447264,10.676166303929373
7,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,11.0,3.407606945714444,[1],0.47093948495091276,3.1506668218107827,0.27418656428346944,10.676166303929373
8,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,12.0,3.9158697658913066,[1],0.5082628201768626,3.4271761897082014,0.27912942541114893,10.676166303929373
9,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,13.0,4.1403600539811105,[1],0.22449028808980387,3.709520180432641,0.2858558099375111,10.676166303929373
10,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,14.0,4.308561694741506,[1],0.16820164076039568,3.999482317382784,0.29436571786255583,10.676166303929373
11,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,15.0,4.476763335501902,[1],0.16820164076039568,4.298846123957314,0.3046591491862833,10.676166303929373
12,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,16.0,4.644964976262298,[1],0.16820164076039656,4.609395123554911,0.3167361039086934,10.676166303929373
13,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,17.0,4.813166617022695,[1],0.16820164076039656,4.932912839574261,0.33059658202978615,10.676166303929373
14,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,18.0,4.981368257783091,[1],0.16820164076039568,5.271182795414045,0.34624058354956166,10.676166303929373
15,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,19.0,5.264640654954232,[1],0.2832723971711415,5.625988514472946,0.3636681084680198,10.676166303929373
16,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,20.0,5.562247277735125,[1],0.29760662278089267,5.9991135201496455,0.3828791567851605,10.676166303929373
17,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,21.0,5.859853900516018,[1],0.29760662278089356,6.392341335842827,0.4038737285009839,10.676166303929373
18,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,22.0,6.485350712013929,[1],0.6254968114979107,6.8074554849511735,0.42665182361549003,10.676166303929373
19,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,23.0,7.1799822699076365,[1],0.6946315578937075,7.246239490873369,0.45121344212867875,10.676166303929373
20,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,24.0,7.589991134953818,[1],0.4100088650461817,7.710476877008094,0.47755858404055024,10.676166303929373
21,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,25.0,8.0,[1],0.4100088650461817,8.20195116675403,0.5056872493511043,10.676166303929373
22,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,26.0,8.3500448778435,[1],0.3500448778434997,8.722445883509861,0.5355994380603409,10.676166303929373
23,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,27.0,8.700089755686998,[1],0.3500448778434979,9.270247516112594,0.5568040464832222,10.676166303929373
24,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,28.0,10.0,[1],1.2999102443130024,9.829654415152508,0.5588099709347095,10.676166303929373
25,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,29.0,11.447062527999242,[1],1.4470625279992415,10.381467896658213,0.5416172114148032,10.676166303929373
26,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,30.0,11.990937926567636,[1],0.5438753985683942,10.906489276658316,0.5052257679235032,10.676166303929373
27,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,31.0,12.063073481177355,[1],0.07213555460971932,11.38551987118142,0.44963564046080934,10.676166303929373
28,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,32.0,12.127215702588359,[1],0.06414222141100367,11.799360996256137,0.37484682902672173,10.676166303929373
29,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,33.0,12.191357923999362,[1],0.06414222141100367,12.133152558975171,0.29387510681354123,10.676166303929373
30,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,34.0,12.255500145410364,[1],0.0641422214110019,12.389388830687624,0.21973624701356856,10.676166303929373
31,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,35.0,12.319642366821368,[1],0.06414222141100367,12.57490267380671,0.15243024962680368,10.676166303929373
32,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,36.0,12.383784588232372,[1],0.06414222141100367,12.696526950745634,0.0919571146532467,10.676166303929373
33,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,37.0,12.447926809643374,[1],0.0641422214110019,12.761094523917604,0.038316842092897596,10.676166303929373
34,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,38.0,12.512069031054377,[1],0.06414222141100367,12.777318416490766,-0.002850085789444119,10.676166303929373
35,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,39.0,12.57621125246538,[1],0.06414222141100367,12.761432294652984,-0.02590318672897887,10.676166303929373
36,1.0,ph_lines_angles_500_10_20_0p16667pi.npy.csv,40.0,12.640353473876385,[1],0.06414222141100367,12.731549985347074,-0.030842460725706698,10.676166303929373
